id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
42947,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,French Connection Men Brown Belt
37995,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Formal,New Hide Men Black Reversible Belt
53797,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black T-shirt
34374,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Myntra Men Orange Burps T-shirt
52931,Women,Apparel,Saree,Sarees,Blue,Summer,2012.0,Ethnic,FNF Blue Sari
59760,Women,Footwear,Shoes,Heels,White,Winter,2012.0,Casual,Rocia Women White Flats
1793,Unisex,Accessories,Bags,Backpacks,Green,Summer,2011.0,Travel,Quechua 10L Green Bag
35381,Boys,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Enroute Teens Black Shoes
22862,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Woodland Men Brown Shoes
31189,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Cabarelli Men Brown Wallet
10828,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Navy Blue Polo Tshirts
46903,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Peter England Men Blue Jeans
19868,Women,Footwear,Flip Flops,Flip Flops,White,Fall,2011.0,Casual,ADIDAS Women Soft Striped White Flip Flops
34392,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Red Say It Loud T-shirt
24167,Women,Apparel,Topwear,Kurtis,Red,Fall,2011.0,Ethnic,Aurelia Women Red Striped Kurti
52968,Women,Apparel,Saree,Sarees,Coffee Brown,Fall,2012.0,Ethnic,FNF Printed Purple Sari
57021,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Jockey MC Men Black Rio Briefs 8033
23165,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Mark Taylor Men Black Printed T-shirt
35506,Men,Footwear,Sandal,Sandals,Grey,Winter,2015.0,Casual,Bata Men Hummer Grey Sandals
15640,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Men Lebron 3D White Tshirts
13993,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Men Future Cat M1 White Casual Shoes
17823,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Nike Men  Court Majestic White Casual Shoe
37081,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Lino Perros Women Brown Handbag
34651,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2012.0,Sports,Fila Women Top Fuel Black Sports Shoes
33715,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,2012.0,Casual,Pieces Women Blue Jeggings
44184,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Nike Fragrances Women Hidden Desire Perfume 150 ml
9574,Unisex,Accessories,Bags,Backpacks,Grey,Fall,2011.0,Casual,Puma Unisex Echo Grey Backpacks
36764,Men,Free Items,Free Gifts,Free Gifts,Green,Winter,2016.0,Casual,Maxima Men Green Dial Watch
50155,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Heels
59680,Women,Apparel,Innerwear,Briefs,Pink,Summer,2012.0,Casual,Avirate Pink Brief
43545,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Woodland Men Brown Sandals
18826,Men,Accessories,Wallets,Wallets,Brown,Summer,2011.0,,Peter England Men Statements Brown Wallet
16248,Women,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,Crocs Patricia Women Black Sandal
52447,Women,Apparel,Loungewear and Nightwear,Nightdress,Black,Summer,2017.0,Casual,Red Rose Black Nightdress
18729,Women,Apparel,Topwear,Sweaters,Magenta,Fall,2011.0,Casual,Arrow Woman Keisha Magenta Sweater
32579,Women,Apparel,Topwear,Tops,Turquoise Blue,Summer,2012.0,Casual,ONLY Women Turquoise Chiffon Top
58534,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Miami Blues Men Sunglasses
31175,Girls,Apparel,Topwear,Tops,Magenta,Summer,2012.0,Casual,Gini and Jony Girls Purple Top
57933,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012.0,Casual,French Connection Men Grey Melange T-shirt
3246,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2010.0,Casual,Puma Men's Benecio Black Coffee Leather Shoe
27483,Women,Apparel,Innerwear,Bra,White,Winter,2015.0,Casual,Jockey Essence White Bra 2004
1678,Men,Apparel,Topwear,Tshirts,Green,Fall,2010.0,Casual,Reebok Men Play Hard Cotton Green T-shirt
8600,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Scullers Men Purple Polo T-Shirts
14283,Women,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Timberland Women Chauncy ox  Casual Shoe
48735,Men,Accessories,Jewellery,Bangle,Steel,Fall,2012.0,Casual,Revv Men Steel Bangle
5804,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,Jealous 21 Women's Blue Jegging
17444,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Casio Enticer Men Silver-Toned Dial Chronograph Watch BS062
53422,Women,Apparel,Topwear,Kurtas,Blue,Fall,2012.0,Ethnic,Alma Women Blue Printed Kurta
30596,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Sports,Nike Men Woven Blue Shorts
16526,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Locomotive Men Check Navy Blue Shirt
51995,Women,Apparel,Loungewear and Nightwear,Lounge Shorts,Brown,Summer,2017.0,Casual,Inaya Women Brown Lounge Shorts
58206,Men,Accessories,Belts,Belts,Blue,Summer,2012.0,Casual,New Hide Men Multi-Coloured Belt
21572,Men,Accessories,Socks,Socks,Multi,Winter,2015.0,Casual,Lino Perros Men Pack of Five Striped Socks
28511,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Sports,Nike Men Training White T-shirt
11274,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Nike Men Crickt Black Track Pants
38022,Women,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,Q&Q Women Pink Watch
49659,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Mineral Women Green Top
46012,Women,Apparel,Saree,Sarees,Black,Summer,2012.0,Ethnic,Fabindia Black Self-Striped Saree
3886,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Wrangler Men's 1947 Light Weight Blue T-shirt
16041,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Highlander Men Check Blue Shirt
6914,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Timberland Men City Black Floater
16412,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Levis Men Red & Cream Striped Shirt
28986,Women,Apparel,Apparel Set,Kurta Sets,Orange,Summer,2012.0,Ethnic,Biba Outlet Women Orange & White Printed Churidar Kurta with Dupatta
58460,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Madagascar 3 Boys White T-shirt
10105,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Fastrack Women Analogue Leather Steel Watches
58338,Women,Footwear,Flip Flops,Flip Flops,Purple,Summer,2012.0,Casual,Lotto Women Purple Flip Flops
48758,Women,Accessories,Jewellery,Jewellery Set,White,Summer,2012.0,Casual,Miki Pearl Women Ivory Jewellery Set
59569,Men,Accessories,Cufflinks,Cufflinks,Steel,Summer,2012.0,Casual,Revv Men Purple Cufflinks
54767,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Prafful Women Green Printed Kurta
17594,Unisex,Accessories,Eyewear,Sunglasses,Purple,Summer,2017.0,Sports,Speedo Unisex Funky Eyewear Purple Sunglasses
37994,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,New Hide Men Brown Belt
18874,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Franco Leone Men Formal Black Shoes
12030,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men White Red Striped Shirt
54566,Women,Apparel,Topwear,Kurtas,Khaki,Summer,2012.0,Ethnic,Sushilas Women Printed Khaki Kurta
51020,Women,Apparel,Innerwear,Bra,Peach,Summer,2017.0,Casual,Enamor Lantana Coloured Bra
30682,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Park Avenue Men Brown Sunglasses
15305,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men Aerostar White Sports Shoes
53710,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Kiara Women Green Handbag
34987,Women,Apparel,Saree,Sarees,Red,Summer,2012.0,Ethnic,Fabindia H& Printed Red Cotton Sari
22598,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Sports,Nike Women Purple T-shirt
43753,Women,Accessories,Jewellery,Bangle,Gold,Summer,2012.0,Casual,Royal Diadem Set of 2 Golden Bangles
27481,Women,Apparel,Innerwear,Bra,Beige,Winter,2015.0,Casual,Jockey Essence Beige Bra 2004
23575,Men,Personal Care,Fragrance,Deodorant,Silver,Spring,2017.0,Casual,Hugo Boss Men Soul Deo
21143,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,s.Oliver Women Solid Purple Top
25451,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Nike Men Prowl White Casual Shoes
17471,Women,Apparel,Innerwear,Bra,White,Summer,2017.0,Casual,Beyouty Women Julia BR 02 White Bra
24054,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Locomotive Men Printed Blue T-shirt
32768,Men,Apparel,Topwear,Tshirts,Grey,Spring,2013.0,Casual,Music Men Printed Grey T-shirt
3914,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Urban Yoga Men's Mind Body Soul Black T-shirt
40373,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Tokyo Talkies Women White Top
48062,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,French Connection Men White Shirt
21770,Men,Accessories,Belts,Belts,Black,Fall,2011.0,Casual,Fossil Men Kyle Black Belt
4957,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Gini and Jony Boy's King White Red Blue Kidswear
33121,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Blue Flats
20119,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Wrangler Women Lace Blue Top
28647,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,Nike Women Slim Crew Blue T-shirt
11086,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Scullers Men Check Green Shirt
33404,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Shawkeen Parinacrush Brown Handbag
39054,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Belmonte Men Black Wallet
48025,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Helix Women White Dial Watch
50152,Women,Footwear,Shoes,Heels,Cream,Winter,2012.0,Casual,Rocia Women Cream Heels
3658,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Fila Men's Tribute Black Shoe
55278,Women,Personal Care,Makeup,Highlighter and Blush,Rust,Spring,2017.0,Casual,Lakme Women Pure Rouge Ginger Surprise Blusher
40186,Women,Apparel,Topwear,Kurtis,Black,Summer,2012.0,Ethnic,Mumbai Slang Women Pink & Black Kurti
44764,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Globalite Men Black Startech Shoes
31589,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Mark Taylor Men Printed Black T-shirt
25953,Women,Accessories,Scarves,Scarves,Red,Summer,2012.0,Casual,Femella Women Printed Red Scarf
49600,Women,Footwear,Shoes,Heels,White,Winter,2015.0,Casual,Catwalk Women White Flats
57354,Women,Apparel,Innerwear,Bra,White,Winter,2015.0,Casual,Amante White Full-Coverage T-shirt Bra BGSI01
34257,Men,Apparel,Bottomwear,Tracksuits,Charcoal,Summer,2013.0,Sports,Proline Men Charcoal Tracksuit
54089,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Mumbai Slang Women Purple Top
42261,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,John Players Men Blue Jeans
41134,Women,Apparel,Bottomwear,Jeggings,Grey,Summer,2012.0,Casual,Allen Solly Woman Grey Jeggings
19548,Men,Apparel,Topwear,Sweatshirts,Purple,Fall,2011.0,Casual,United Colors of Benetton Men Solid Purple Sweatshirt
34785,Men,Footwear,Sandal,Sports Sandals,Grey,Summer,2012.0,Casual,Fila Men Benton Grey Sandals
23938,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Lotto Men Black Trainer Sports Shoes
15032,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,ADIDAS Women Stripes Blue Sweaters
15825,Men,Apparel,Innerwear,Innerwear Vests,Red,Summer,2016.0,Casual,Facit Men Sportz Red Innerwear Vest
25272,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Lino Perros Women Leatherette Red Handbag
53384,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2012.0,Casual,Puma Men Limnos Red Shoes
55795,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017.0,Casual,SDL by Sweet Dreams Women Pink & Black Printed Night Suit 319371
12237,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Genesis Men Red Gingham Shirt
4097,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Sports,Nike Men's Team Poly Red T-shirt
24150,Men,Apparel,Topwear,Tshirts,Red,Spring,2012.0,Casual,ADIDAS Men Red T-shirt
24784,Women,Accessories,Belts,Belts,White,Winter,2015.0,Casual,Lino Perros Women Ladies Belts White/Pink White Belts
46126,Women,Accessories,Jewellery,Necklace and Chains,Brown,Winter,2015.0,Casual,Adrika Brown Necklace
5503,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Mr.Men Men's Perfect Chilly Pepper T-shirt
3277,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Guerrilla Men's Wanted White T-shirt
32947,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,ADIDAS Neo Men Rugged Sail Navy Blue Shoes
33504,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Doodle Kids Girl Printed Pink Dress
50967,Women,Apparel,Innerwear,Bra,Red,Summer,2018.0,Casual,Enamor Glitzies Red Lift Bra DB05
30100,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Flying Machine Men Washed Blue Jeans
46145,Women,Accessories,Jewellery,Necklace and Chains,Blue,Winter,2015.0,Casual,Adrika Blue & Red Necklace
34882,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Envirosax Women Red Bag
13139,Men,Footwear,Shoes,Casual Shoes,Olive,Spring,2012.0,Casual,Lee Cooper Men Olive Casual Shoes
58968,Men,Personal Care,Fragrance,Perfume and Body Mist,Yellow,Spring,2017.0,Casual,Colour me Men Gold Perfume
23096,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2012.0,Casual,Converse Men Red Flip Flops
17270,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Black Polo Tshirt
4235,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Probase Men's Aircorp Brown Tshirt
40775,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Quiksilver Men Grey Area 3 Slim Shoes
39268,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Chief Men Black Casual Shoes
52336,Women,Accessories,Bags,Clutches,Black,Winter,2016.0,Casual,ToniQ Women Black Clutch
28807,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Casual,Denizen Men Check Brown Shirt
59366,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Vishudh Women Red & White Kurta
16962,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Image Men Sunglasses
27609,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Scullers Men Black Trousers
20698,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2011.0,Casual,Buckaroo Men Plaza Brown Casual Shoes
36783,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men White Dial Attivo Watch
7668,Men,Accessories,Socks,Socks,White,Summer,2016.0,Casual,Wrangler Men's White Crew Length Socks
14039,Men,Apparel,Topwear,Shirts,Green,Winter,2016.0,Casual,Flying Machine Men Check Green Shirts
17508,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Classic Polo Men Stripes Grey Polo T-Shirt
35005,Women,Accessories,Stoles,Stoles,Black,Summer,2012.0,Ethnic,Fabindia Women Printed Black Stole
55791,Women,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,2017.0,Casual,SDL by Sweet Dreams Women Black & Grey Night Suit 314771
19859,Men,Apparel,Topwear,Jackets,Olive,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Olive Jacket
41845,Unisex,Accessories,Bags,Backpacks,Black,Summer,2010.0,Casual,ADIDAS Unisex Black Backpack
37412,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Murcia Women Basket Thatch Beige Handbag
47058,Women,Apparel,Bottomwear,Salwar,Green,Summer,2012.0,Ethnic,Shree Women Green & Blue Jodhpuri Salwar
35206,Unisex,Accessories,Bags,Backpacks,Grey,Summer,2015.0,Casual,Wildcraft Unisex Grey & Black Backpack
39120,Women,Apparel,Bottomwear,Leggings,Brown,Fall,2012.0,Casual,Aneri Women Brown Leggings
33185,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Sepia Women White Top
55122,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,Casual,Lakme Truewear Color Crush 18 Nail Polish
44608,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Formal,Van Heusen Men Brown Wallet
52692,Women,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,Just Cavalli Women Pink Watch
57936,Men,Footwear,Shoes,Casual Shoes,Brown,Spring,2012.0,Casual,Clarks Men Brown Shoes
4305,Unisex,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Tantra Kid's Unisex Tribal Blast Green Kidswear
28341,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,2016.0,Casual,Idee Men Copper Sunglasses
39943,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013.0,Casual,GAS Men Brown Count Casual Shoes
25235,Women,Accessories,Bags,Backpacks,Blue,Winter,2015.0,Casual,Lino Perros Women Blue Backpacks
31606,Unisex,Accessories,Bags,Backpacks,Black,Winter,2012.0,Casual,Nike Unisex Black Backpack
51045,Women,Apparel,Loungewear and Nightwear,Baby Dolls,Cream,Summer,2017.0,,Enamor Women Cream and Pink Baby Doll Nightdress
20680,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Buckaroo Men Eva Casual Brown Shoes
16230,Men,Apparel,Bottomwear,Tracksuits,Grey,Fall,2011.0,Sports,Puma Men Tricot Graphic Grey Tracksuit
2626,Women,Footwear,Shoes,Flats,Red,Fall,2010.0,Casual,Carlton London Women Red Wedge Sandal
36073,Unisex,Accessories,Bags,Duffel Bag,Khaki,Winter,2012.0,Casual,OTLS Unisex Khaki Gym Bag
45786,Women,Footwear,Shoes,Flats,Maroon,Fall,2012.0,Casual,Senorita Women Maroon Sandals
53088,Women,Accessories,Jewellery,Necklace and Chains,Silver,Winter,2016.0,Casual,Fabindia Silver Necklace
33999,Women,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Femella Women Check Grey Shirt
48530,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2012.0,Casual,Calvin Klein Men Black Flip Flops
34362,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue Dying To Ride T-shirt
34847,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Response Team White Sports Shoes
26121,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Check Blue Shirt
55821,Women,Apparel,Loungewear and Nightwear,Night suits,Grey Melange,Summer,2017.0,Casual,SDL by Sweet Dreams Women Grey & Black Printed Night Suit S11-3231
27899,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Scullers For Her Women Purple Top
15354,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men Casual Black Casual Shoes
46253,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Fusion Beats Women White Printed Kurta
14993,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,ADIDAS Men Stripes Grey Sweaters
38949,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Printed Pink Top
52307,Women,Accessories,Jewellery,Necklace and Chains,Black,Winter,2016.0,Casual,ToniQ Women Black Necklace
3197,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011.0,Casual,Tantra Men's Re-Incarnation Burgendy T-shirt
11272,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,Nike Men Cricket Red Tshirt
43667,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,ONLY Women Purple Dress
13517,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Chimp Men Draculla & Sons Yellow Tshirts
49495,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012.0,Casual,Vans Men Khaki Shoes
18761,Women,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Arrow Woman Aiyanna White Shirt
5825,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Puma Men's Heroes Graphic Blue T-shirt
49740,Men,Accessories,Ties,Ties,Grey,Summer,2012.0,Formal,Park Avenue Men Grey Tie
4995,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Fila Men Drift White Sports Shoes
57091,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012.0,Casual,Elle Women Black Skirt
40457,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Brown Casual Shoes
16535,Women,Accessories,Headwear,Caps,Grey,Fall,2011.0,Casual,Probase Women Check Grey Cap
58537,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Miami Blues Men Sunglasses
38691,Women,Accessories,Bags,Handbags,Purple,Summer,2015.0,Casual,Spice Art Women Pleated Purple Handbag
2857,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Mr.Men Men's Mr.Busy Grey T-shirt
56499,Women,Personal Care,Nails,Nail Polish,Skin,Spring,2017.0,,Streetwear Quick Dry Natural Hues Nail Polish 07
14778,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Arrow Men Stripes Blue Shirts
3590,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Converse Men's Chuck Taylor Doodle Art Hi Black Canvas Shoe
26125,Men,Apparel,Topwear,Shirts,Orange,Summer,2012.0,Formal,John Miller Men Gingham Orange Shirt
17718,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Reid & Taylor Men Check Red Shirt
15042,Unisex,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,ADIDAS Kids Unisex Blue Chelsea Jersey
5283,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Classic Polo Men's White Blue Logo T-shirt
5870,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Converse Unisex Heck Os Black White Shoe
48474,Women,Apparel,Dress,Dresses,Black,Winter,2011.0,Casual,French Connection Women Black Dress
8456,Women,Apparel,Topwear,Tops,Green,Fall,2011.0,Casual,Jealous 21 Women Jealous Rae Green Top Green Tops
43885,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Women Black Karmin Lace Shoes
7567,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Sports,Nike Men's As Sublimated Orange T-shirt
